id_do_caso,num_de_empregados,salario_prevalecente_semanal,tem_experiencia_de_trabalho_S,requer_treinamento_de_trabalho_S,posicao_em_tempo_integral_S,continente_América do Norte,continente_América do Sul,continente_Europa,continente_Oceania,continente_África,continente_Ásia,educacao_do_empregado_Doutorado,educacao_do_empregado_Ensino Médio,educacao_do_empregado_Ensino Superior,educacao_do_empregado_Mestrado,regiao_de_emprego_Ilha,regiao_de_emprego_Meio-Oeste,regiao_de_emprego_Nordeste,regiao_de_emprego_Oeste,regiao_de_emprego_Sul,status_do_caso_Aprovado,anos_estabelecimento
EZYV23711,727,118.85,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,85
EZYV8520,1943,1028.61,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,28
EZYV17429,3076,1169.81,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,45
EZYV8427,128,1068.64,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,76
EZYV2180,5545,1077.61,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,18
EZYV7954,5959,2279.8,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,35
EZYV13404,4288,18196.36,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,28
EZYV20746,781,3359.27,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,33
EZYV22035,2769,37185.38,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,11
EZYV23298,195,3349.77,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,18
EZYV7982,86,2384.14,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,54
EZYV15269,499720,999.83,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,75
EZYV13416,3152,234.62,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,29
EZYV24285,5760,394.73,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,185
EZYV7763,1997,2311.91,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,173
EZYV4232,967,2178.7,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,20
EZYV14452,232,2490.1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,19
EZYV22362,3581,1665.85,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,16
EZYV10689,210,2350.88,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,29
EZYV12638,525,2027.06,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,22
EZYV7539,1225,10870.08,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,25
EZYV25220,4844,290.62,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,18
EZYV7105,639,2817.76,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,89
EZYV14772,1991,3225.53,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,16
EZYV24752,904,3081.1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,98
EZYV2169,2198,854.26,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,56
EZYV8921,2281,928.42,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,29
EZYV22829,3917,2234.93,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,32
EZYV17033,5590,857.94,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,189
EZYV3109,2563,1802.67,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,168
EZYV19877,3486,1987.74,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,108
EZYV6238,3527,938.55,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,39
EZYV24673,349,5623.5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,19
EZYV5750,1975,1602.46,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,32
EZYV22607,1279,1486.79,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,11
EZYV8508,927,157.21,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,55
EZYV11123,1131,2911.28,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,23
EZYV13023,3199,324.36,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,30
EZYV1229,1039,537.83,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,12
EZYV8200,2698,1111.13,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,23
EZYV1541,2508,98.51,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,17
EZYV545,4824,1023.38,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,27
EZYV21063,3056,238.21,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,23
EZYV3212,1536,1176.94,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,14
EZYV18508,29,1843.04,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,40
EZYV24936,491,1256.69,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,36
EZYV16744,464,14974.08,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,43
EZYV17242,961,867.71,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,18
EZYV20316,4685,638.3,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,26
EZYV1997,1779,1718.71,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,34
EZYV3762,5973,1109.65,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,16
EZYV21332,136,26773.38,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,22
EZYV14314,3137,830.34,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,74
EZYV11529,1237,2314.53,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,23
EZYV5129,1858,4227.45,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,155
EZYV3047,3923,1577.91,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,17
EZYV8933,1539,2681.47,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,46
EZYV4655,961,4080.91,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,18
EZYV22465,2265,1697.76,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,22
EZYV23538,4570,1977.67,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,26
EZYV12231,463,2004.97,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,17
EZYV15259,1087,3281.37,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,25
EZYV7647,4502,389.69,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,137
EZYV9432,2663,520.07,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,27
EZYV8304,792,82167.3,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,16
EZYV7337,1658,1122.58,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,46
EZYV8833,2132,1792.72,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,12
EZYV21296,4592,412.13,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,18
EZYV984,1836,349.6,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,48
EZYV15453,5005,1333.68,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,25
EZYV24864,2549,712.72,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,20
EZYV12576,396,3085.54,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,113
EZYV157,5147,130.34,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,26
EZYV11446,1357,80639.64,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,39
EZYV11738,802,1622.69,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,17
EZYV14937,1263,2023.2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,18
EZYV5363,2690,423.21,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,22
EZYV7259,3750,2735.61,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,27
EZYV25259,3659,7594.55,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,26
EZYV10951,626,1797.19,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,42
EZYV5486,1450,84186.44,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,185
EZYV4729,4839,1162.83,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,138
EZYV21620,2044,1659.34,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,48
EZYV10903,2343,2444.72,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,26
EZYV3940,772,1731.38,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,17
EZYV10514,1697,1710.31,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,18
EZYV20688,113,1895.2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,112
EZYV822,772,1047.56,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,22
EZYV23961,1406,3851.61,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,18
EZYV20054,2321,73.25,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,41
EZYV2499,2950,2603.64,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,155
EZYV13920,723,1070.81,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,17
EZYV3898,470,70729.85,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,199
EZYV24779,5644,471.38,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,125
EZYV23820,396,2556.17,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,29
EZYV19560,496,1222.38,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,39
EZYV23307,2315,4619.94,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,11
EZYV7968,4010,1555.12,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,115
EZYV1693,2553,5092.86,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,133
EZYV2685,3503,2611.45,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,24
EZYV15606,2020,21283.08,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,24
EZYV10448,3960,1007.26,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,153
EZYV4255,3279,2434.28,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,25
EZYV18386,2049,497.38,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,25
EZYV7908,1630,5017.64,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,44
EZYV4206,3140,1076.38,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,21
EZYV22844,2858,397.94,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,26
EZYV18928,2059,1367.56,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,11
EZYV2103,3472,1286.62,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,43
EZYV11894,3074,1783.27,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,22
EZYV7975,2504,2379.06,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,11
EZYV11330,1760,1158.63,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,22
EZYV7725,500,659.19,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,49
EZYV4551,24092,2165.47,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,51
EZYV1307,923,563.56,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,29
EZYV24577,3631,2022.83,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,24
EZYV12501,2330,824.11,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,24
EZYV10516,3130,935.19,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,15
EZYV24389,547,852.3,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,13
EZYV23955,10047,2498.01,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,74
EZYV24260,4180,1229.14,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,63
EZYV5666,3182,700.77,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,83
EZYV12307,1339,1735.48,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,30
EZYV17299,1597,464.05,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,174
EZYV22477,2384,2723.02,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,46
EZYV6103,25923,2534.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,30
EZYV1801,4709,1089.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,28
EZYV4758,681,6375.46,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,25
EZYV129,2140,771.52,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,26
EZYV14788,405,1819.07,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,16
EZYV14734,892,75271.84,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,34
EZYV23703,526,1473.9,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,27
EZYV17791,3443,4711.86,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,36
EZYV25054,3994,1577.8,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,134
EZYV19848,2541,2534.12,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,26
EZYV6704,2453,3131.11,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,38
EZYV6145,3415,724.93,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,103
EZYV16252,4632,1603.24,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,55
EZYV5032,256,2027.69,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,69
EZYV23725,2381,1798.26,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,18
EZYV13621,92482,2246.44,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,35
EZYV8362,4054,2338.9,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,98
EZYV18287,4039,2034.98,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,38
EZYV12757,3737,5229.46,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,205
EZYV22296,1977,1601.8,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,11
EZYV9589,1768,1152.94,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,29
EZYV6531,4581,1273.47,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,25
EZYV19834,1563,1549.68,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,29
EZYV25015,2935,511.56,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,37
EZYV10716,1662,1921.57,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,25
EZYV16247,306,1198.54,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,28
EZYV11359,2680,44968.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,131
EZYV17035,1082,1208.02,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,9
EZYV973,3336,1358.92,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,29
EZYV20734,4150,1590.59,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,24
EZYV4275,2436,929.06,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,14
EZYV11472,872,1079.92,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,123
EZYV15417,5219,2642.22,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,69
EZYV20151,1389,1051.51,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,32
EZYV13605,5057,1735.7,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,17
EZYV15307,178,2593.66,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,45
EZYV24175,2344,1966.08,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,10
EZYV9505,858,1835.62,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,48
EZYV6309,15205,2154.06,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,23
EZYV24694,173,3446.05,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,64
EZYV18557,12950,3582.85,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,22
EZYV23094,4147,1944.31,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,43
EZYV15564,388,569.95,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,8
EZYV9921,2845,8.83,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,14
EZYV274,1608,11408.64,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,14
EZYV7867,5826,2640.42,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,30
EZYV9882,1847,1209.36,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,20
EZYV14716,590,1366.42,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,14
EZYV8185,1476,2042.76,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,37
EZYV7561,3865,321.94,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,30
EZYV21762,2693,201.67,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,9
EZYV13862,5339,722.09,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,18
EZYV4983,5283,1741.54,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,47
EZYV8051,95308,1417.42,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,28
EZYV11386,376,2656.07,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,64
EZYV8212,2154,200.82,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,29
EZYV1733,939,2415.41,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,77
EZYV8999,3436,1950.22,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,26
EZYV24246,296,2727.01,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,10
EZYV22353,3126,2350.92,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,11
EZYV19619,3174,3172.71,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,26
EZYV1375,2813,684.74,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,16
EZYV6054,1124,513.91,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,116
EZYV1064,4102,109.27,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,169
EZYV238,155999,2469.91,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,20
EZYV21848,1902,116.21,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,48
EZYV20269,294,985.58,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,19
EZYV18044,2838,584.1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,10
EZYV20932,4643,2649.97,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,16
EZYV22887,61546,65.86,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,10
EZYV24884,6002,976.83,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,13
EZYV22532,2721,1152.3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,66
EZYV4306,1096,1041.26,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,32
EZYV20045,3596,2199.47,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,36
EZYV23931,444,1929.65,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,19
EZYV21936,893,710.77,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,134
EZYV9276,57070,32550.68,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,28
EZYV19004,1912,1840.85,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,29
EZYV2839,107586,977.59,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,175
EZYV11814,254,4904.79,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,27
EZYV7212,1032,1607.74,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,17
EZYV5981,3231,2961.76,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,55
EZYV5475,2712,2231.28,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,38
EZYV11456,4138,2167.81,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,33
EZYV9290,995,480.29,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,23
EZYV21138,1827,540.85,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,27
EZYV2696,749,174046.48,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,134
EZYV9295,4619,889.42,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,12
EZYV12109,1397,1430.75,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,25
EZYV992,2749,814.88,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,27
EZYV5783,443,2335.95,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,12
EZYV11199,1148,212.38,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,13
EZYV11296,4941,11114.88,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,16
EZYV3646,1441,1890.11,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,52
EZYV18854,1408,13123.33,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,33
EZYV7421,6551,70.76,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,28
EZYV21875,3360,39233.74,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,29
EZYV7168,1676,2180.27,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,22
EZYV7241,31502,1063.04,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,155
EZYV4007,3436,2292.11,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,15
EZYV7501,517,1600.3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,48
EZYV22689,2475,1417.0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,38
EZYV15484,1767,2830.26,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,13
EZYV17670,1690,1395.4,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,18
EZYV4027,2994,982.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,42
EZYV22378,3731,335.66,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,205
EZYV3848,5888,321.21,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,18
EZYV23497,41770,932.89,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,21
EZYV18337,3261,102.51,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,10
EZYV4013,1792,2988.28,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,25
EZYV22605,513,2323.62,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,27
EZYV20909,6908,621.49,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,59
EZYV11243,236,903.15,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,25
EZYV13262,2011,2755.03,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,30
EZYV17359,95,589.83,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,18
EZYV23425,1221,182.91,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,31
EZYV17959,229,84.95,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,14
EZYV8359,2253,1265.61,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,33
EZYV5420,2664,2018.38,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,34
EZYV23128,3432,1500.89,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,23
EZYV810,3477,1481.52,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,15
EZYV18084,3549,2723.06,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,137
EZYV4883,3626,993.02,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,44
EZYV16309,1772,483.48,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,46
EZYV13717,4831,4572.19,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,10
EZYV1180,177,943.66,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,31
